Date,Open,High,Low,Close,Adj Close,Volume
2008-03-27,15.330000,15.330000,15.330000,15.330000,13.556953,0
2008-03-28,15.270000,15.270000,15.270000,15.270000,13.503894,0
2008-03-31,15.360000,15.360000,15.360000,15.360000,13.583482,0
2008-04-01,15.690000,15.690000,15.690000,15.690000,13.875317,0
2008-04-02,15.730000,15.730000,15.730000,15.730000,13.910690,0
2008-04-03,15.830000,15.830000,15.830000,15.830000,13.999124,0
2008-04-04,15.920000,15.920000,15.920000,15.920000,14.078715,0
2008-04-07,15.960000,15.960000,15.960000,15.960000,14.114090,0
2008-04-08,15.940000,15.940000,15.940000,15.940000,14.096403,0
2008-04-09,15.850000,15.850000,15.850000,15.850000,14.016811,0
2008-04-10,15.860000,15.860000,15.860000,15.860000,14.025654,0
2008-04-11,15.690000,15.690000,15.690000,15.690000,13.875317,0
2008-04-14,15.700000,15.700000,15.700000,15.700000,13.884160,0
2008-04-15,15.810000,15.810000,15.810000,15.810000,13.981439,0
2008-04-16,16.250000,16.250000,16.250000,16.250000,14.370548,0
2008-04-17,16.160000,16.160000,16.160000,16.160000,14.290956,0
2008-04-18,16.280001,16.280001,16.280001,16.280001,14.397079,0
2008-04-21,16.379999,16.379999,16.379999,16.379999,14.485512,0
2008-04-22,16.299999,16.299999,16.299999,16.299999,14.414764,0
2008-04-23,16.360001,16.360001,16.360001,16.360001,14.467826,0
2008-04-24,16.260000,16.260000,16.260000,16.260000,14.379391,0
2008-04-25,16.340000,16.340000,16.340000,16.340000,14.450139,0
2008-04-28,16.350000,16.350000,16.350000,16.350000,14.458982,0
2008-04-29,16.230000,16.230000,16.230000,16.230000,14.352859,0
2008-04-30,16.260000,16.260000,16.260000,16.260000,14.379391,0
2008-05-01,16.290001,16.290001,16.290001,16.290001,14.405923,0
2008-05-02,16.379999,16.379999,16.379999,16.379999,14.485512,0
2008-05-05,16.440001,16.440001,16.440001,16.440001,14.538574,0
2008-05-06,16.590000,16.590000,16.590000,16.590000,14.671225,0
2008-05-07,16.360001,16.360001,16.360001,16.360001,14.467826,0
2008-05-08,16.500000,16.500000,16.500000,16.500000,14.591633,0
2008-05-09,16.430000,16.430000,16.430000,16.430000,14.529729,0
2008-05-12,16.549999,16.549999,16.549999,16.549999,14.635849,0
2008-05-13,16.549999,16.549999,16.549999,16.549999,14.635849,0
2008-05-14,16.610001,16.610001,16.610001,16.610001,14.688910,0
2008-05-15,16.790001,16.790001,16.790001,16.790001,14.848094,0
2008-05-16,16.959999,16.959999,16.959999,16.959999,14.998428,0
2008-05-19,16.990000,16.990000,16.990000,16.990000,15.024958,0
2008-05-20,16.910000,16.910000,16.910000,16.910000,14.954212,0
2008-05-21,16.780001,16.780001,16.780001,16.780001,14.839250,0
2008-05-22,16.770000,16.770000,16.770000,16.770000,14.830405,0
2008-05-23,16.600000,16.600000,16.600000,16.600000,14.680066,0
2008-05-27,16.520000,16.520000,16.520000,16.520000,14.609320,0
2008-05-28,16.600000,16.600000,16.600000,16.600000,14.680066,0
2008-05-29,16.540001,16.540001,16.540001,16.540001,14.627007,0
2008-05-30,16.600000,16.600000,16.600000,16.600000,14.680066,0
2008-06-02,16.510000,16.510000,16.510000,16.510000,14.600476,0
2008-06-03,16.430000,16.430000,16.430000,16.430000,14.529729,0
2008-06-04,16.350000,16.350000,16.350000,16.350000,14.458982,0
2008-06-05,16.620001,16.620001,16.620001,16.620001,14.697755,0
2008-06-06,16.379999,16.379999,16.379999,16.379999,14.485512,0
2008-06-09,16.340000,16.340000,16.340000,16.340000,14.450139,0
2008-06-10,16.110001,16.110001,16.110001,16.110001,14.246740,0
2008-06-11,16.010000,16.010000,16.010000,16.010000,14.158306,0
2008-06-12,15.880000,15.880000,15.880000,15.880000,14.043342,0
2008-06-13,16.000000,16.000000,16.000000,16.000000,14.149463,0
2008-06-16,16.129999,16.129999,16.129999,16.129999,14.264426,0
2008-06-17,16.200001,16.200001,16.200001,16.200001,14.326331,0
2008-06-18,16.110001,16.110001,16.110001,16.110001,14.246740,0
2008-06-19,16.090000,16.090000,16.090000,16.090000,14.229053,0
2008-06-20,15.870000,15.870000,15.870000,15.870000,14.034497,0
2008-06-23,15.900000,15.900000,15.900000,15.900000,14.061028,0
2008-06-24,15.790000,15.790000,15.790000,15.790000,13.963750,0
2008-06-25,15.880000,15.880000,15.880000,15.880000,14.043342,0
2008-06-26,15.620000,15.620000,15.620000,15.620000,13.813413,0
2008-06-27,15.630000,15.630000,15.630000,15.630000,13.822255,0
2008-06-30,15.670000,15.670000,15.670000,15.670000,13.857629,0
2008-07-01,15.550000,15.550000,15.550000,15.550000,13.751508,0
2008-07-02,15.210000,15.210000,15.210000,15.210000,13.450833,0
2008-07-03,15.150000,15.150000,15.150000,15.150000,13.397772,0
2008-07-07,15.080000,15.080000,15.080000,15.080000,13.335869,0
2008-07-08,15.140000,15.140000,15.140000,15.140000,13.388928,0
2008-07-09,14.950000,14.950000,14.950000,14.950000,13.220903,0
2008-07-10,15.100000,15.100000,15.100000,15.100000,13.353555,0
2008-07-11,15.030000,15.030000,15.030000,15.030000,13.291652,0
2008-07-14,14.970000,14.970000,14.970000,14.970000,13.238592,0
2008-07-15,14.760000,14.760000,14.760000,14.760000,13.052877,0
2008-07-16,14.840000,14.840000,14.840000,14.840000,13.123627,0
2008-07-17,14.920000,14.920000,14.920000,14.920000,13.194373,0
2008-07-18,14.940000,14.940000,14.940000,14.940000,13.212060,0
2008-07-21,15.130000,15.130000,15.130000,15.130000,13.380085,0
2008-07-22,15.130000,15.130000,15.130000,15.130000,13.380085,0
2008-07-23,15.120000,15.120000,15.120000,15.120000,13.371242,0
2008-07-24,14.820000,14.820000,14.820000,14.820000,13.105940,0
2008-07-25,14.840000,14.840000,14.840000,14.840000,13.123627,0
2008-07-28,14.780000,14.780000,14.780000,14.780000,13.070566,0
2008-07-29,14.910000,14.910000,14.910000,14.910000,13.185530,0
2008-07-30,15.160000,15.160000,15.160000,15.160000,13.406616,0
2008-07-31,14.990000,14.990000,14.990000,14.990000,13.256278,0
2008-08-01,14.870000,14.870000,14.870000,14.870000,13.150156,0
2008-08-04,14.570000,14.570000,14.570000,14.570000,12.884853,0
2008-08-05,14.750000,14.750000,14.750000,14.750000,13.044036,0
2008-08-06,14.840000,14.840000,14.840000,14.840000,13.123627,0
2008-08-07,14.640000,14.640000,14.640000,14.640000,12.946756,0
2008-08-08,14.680000,14.680000,14.680000,14.680000,12.982131,0
2008-08-11,14.700000,14.700000,14.700000,14.700000,12.999818,0
2008-08-12,14.610000,14.610000,14.610000,14.610000,12.920229,0
2008-08-13,14.630000,14.630000,14.630000,14.630000,12.937915,0
2008-08-14,14.620000,14.620000,14.620000,14.620000,12.929070,0
2008-08-15,14.530000,14.530000,14.530000,14.530000,12.849480,0
2008-08-18,14.450000,14.450000,14.450000,14.450000,12.778732,0
2008-08-19,14.360000,14.360000,14.360000,14.360000,12.699143,0
2008-08-20,14.540000,14.540000,14.540000,14.540000,12.858323,0
2008-08-21,14.590000,14.590000,14.590000,14.590000,12.902542,0
2008-08-22,14.620000,14.620000,14.620000,14.620000,12.929070,0
2008-08-25,14.470000,14.470000,14.470000,14.470000,12.796420,0
2008-08-26,14.530000,14.530000,14.530000,14.530000,12.849480,0
2008-08-27,14.670000,14.670000,14.670000,14.670000,12.973289,0
2008-08-28,14.790000,14.790000,14.790000,14.790000,13.079409,0
2008-08-29,14.710000,14.710000,14.710000,14.710000,13.008663,0
2008-09-02,14.440000,14.440000,14.440000,14.440000,12.769891,0
2008-09-03,14.380000,14.380000,14.380000,14.380000,12.716827,0
2008-09-04,13.990000,13.990000,13.990000,13.990000,12.371937,0
2008-09-05,13.950000,13.950000,13.950000,13.950000,12.336563,0
2008-09-08,14.110000,14.110000,14.110000,14.110000,12.478057,0
2008-09-09,13.600000,13.600000,13.600000,13.600000,12.027043,0
2008-09-10,13.750000,13.750000,13.750000,13.750000,12.159694,0
2008-09-11,13.800000,13.800000,13.800000,13.800000,12.203913,0
2008-09-12,14.010000,14.010000,14.010000,14.010000,12.389623,0
2008-09-15,13.490000,13.490000,13.490000,13.490000,11.929767,0
2008-09-16,13.590000,13.590000,13.590000,13.590000,12.018200,0
2008-09-17,13.140000,13.140000,13.140000,13.140000,11.620247,0
2008-09-18,13.550000,13.550000,13.550000,13.550000,11.982826,0
2008-09-19,14.210000,14.210000,14.210000,14.210000,12.566492,0
2008-09-22,13.890000,13.890000,13.890000,13.890000,12.283504,0
2008-09-23,13.670000,13.670000,13.670000,13.670000,12.088947,0
2008-09-24,13.630000,13.630000,13.630000,13.630000,12.053574,0
2008-09-25,13.820000,13.820000,13.820000,13.820000,12.221597,0
2008-09-26,13.660000,13.660000,13.660000,13.660000,12.080102,0
2008-09-29,12.550000,12.550000,12.550000,12.550000,11.098485,0
2008-09-30,13.020000,13.020000,13.020000,13.020000,11.514126,0
2008-10-01,12.880000,12.880000,12.880000,12.880000,11.390317,0
2008-10-02,12.260000,12.260000,12.260000,12.260000,10.842026,0
2008-10-03,12.120000,12.120000,12.120000,12.120000,10.718217,0
2008-10-06,11.550000,11.550000,11.550000,11.550000,10.214144,0
2008-10-07,11.090000,11.090000,11.090000,11.090000,9.807345,0
2008-10-08,10.920000,10.920000,10.920000,10.920000,9.657009,0
2008-10-09,10.230000,10.230000,10.230000,10.230000,9.046812,0
2008-10-10,10.090000,10.090000,10.090000,10.090000,8.923005,0
2008-10-13,11.040000,11.040000,11.040000,11.040000,9.763129,0
2008-10-14,10.910000,10.910000,10.910000,10.910000,9.648166,0
2008-10-15,10.030000,10.030000,10.030000,10.030000,8.869944,0
2008-10-16,10.300000,10.300000,10.300000,10.300000,9.108717,0
2008-10-17,10.270000,10.270000,10.270000,10.270000,9.082187,0
2008-10-20,10.670000,10.670000,10.670000,10.670000,9.435923,0
2008-10-21,10.370000,10.370000,10.370000,10.370000,9.170619,0
2008-10-22,9.700000,9.700000,9.700000,9.700000,8.578112,0
2008-10-23,9.680000,9.680000,9.680000,9.680000,8.560425,0
2008-10-24,9.330000,9.330000,9.330000,9.330000,8.250904,0
2008-10-27,8.970000,8.970000,8.970000,8.970000,7.932542,0
2008-10-28,9.670000,9.670000,9.670000,9.670000,8.551581,0
2008-10-29,9.880000,9.880000,9.880000,9.880000,8.737292,0
2008-10-30,10.190000,10.190000,10.190000,10.190000,9.011439,0
2008-10-31,10.360000,10.360000,10.360000,10.360000,9.161777,0
2008-11-03,10.320000,10.320000,10.320000,10.320000,9.126404,0
2008-11-04,10.810000,10.810000,10.810000,10.810000,9.559731,0
2008-11-05,10.350000,10.350000,10.350000,10.350000,9.152933,0
2008-11-06,9.830000,9.830000,9.830000,9.830000,8.693076,0
2008-11-07,10.120000,10.120000,10.120000,10.120000,8.949534,0
2008-11-10,10.000000,10.000000,10.000000,10.000000,8.843414,0
2008-11-11,9.720000,9.720000,9.720000,9.720000,8.595799,0
2008-11-12,9.260000,9.260000,9.260000,9.260000,8.189001,0
2008-11-13,9.790000,9.790000,9.790000,9.790000,8.657702,0
2008-11-14,9.430000,9.430000,9.430000,9.430000,8.339340,0
2008-11-17,9.270000,9.270000,9.270000,9.270000,8.197845,0
2008-11-18,9.190000,9.190000,9.190000,9.190000,8.127097,0
2008-11-19,8.700000,8.700000,8.700000,8.700000,7.693770,0
2008-11-20,8.170000,8.170000,8.170000,8.170000,7.225070,0
2008-11-21,8.600000,8.600000,8.600000,8.600000,7.605337,0
2008-11-24,9.150000,9.150000,9.150000,9.150000,8.091723,0
2008-11-25,9.290000,9.290000,9.290000,9.290000,8.215531,0
2008-11-26,9.590000,9.590000,9.590000,9.590000,8.480836,0
2008-11-28,9.590000,9.590000,9.590000,9.590000,8.480836,0
2008-12-01,8.840000,8.840000,8.840000,8.840000,7.817580,0
2008-12-02,9.150000,9.150000,9.150000,9.150000,8.091723,0
2008-12-03,9.230000,9.230000,9.230000,9.230000,8.162471,0
2008-12-04,8.970000,8.970000,8.970000,8.970000,7.932542,0
2008-12-05,9.150000,9.150000,9.150000,9.150000,8.091723,0
2008-12-08,9.640000,9.640000,9.640000,9.640000,8.525051,0
2008-12-09,9.510000,9.510000,9.510000,9.510000,8.410088,0
2008-12-10,9.840000,9.840000,9.840000,9.840000,8.701920,0
2008-12-11,9.840000,9.840000,9.840000,9.840000,8.701920,0
2008-12-12,9.610000,9.610000,9.610000,9.610000,8.498519,0
2008-12-15,9.720000,9.720000,9.720000,9.720000,8.595799,0
2008-12-16,10.190000,10.190000,10.190000,10.190000,9.011439,0
2008-12-17,10.190000,10.190000,10.190000,10.190000,9.011439,0
2008-12-18,9.910000,9.910000,9.910000,9.910000,8.763824,0
2008-12-19,9.910000,9.910000,9.910000,9.910000,8.763824,0
2008-12-22,9.680000,9.680000,9.680000,9.680000,8.560425,0
2008-12-23,9.650000,9.650000,9.650000,9.650000,8.533893,0
2008-12-24,9.650000,9.650000,9.650000,9.650000,8.533893,0
2008-12-26,9.790000,9.790000,9.790000,9.790000,8.657702,0
2008-12-29,9.720000,9.720000,9.720000,9.720000,8.595799,0
2008-12-30,9.930000,9.930000,9.930000,9.930000,8.781510,0
2008-12-31,9.720000,9.720000,9.720000,9.720000,8.595799,0
2009-01-02,9.720000,9.720000,9.720000,9.720000,8.595799,0
2009-01-05,9.900000,9.900000,9.900000,9.900000,8.754979,0
2009-01-06,10.070000,10.070000,10.070000,10.070000,8.905317,0
2009-01-07,9.820000,9.820000,9.820000,9.820000,8.684233,0
2009-01-08,9.860000,9.860000,9.860000,9.860000,8.719605,0
2009-01-09,9.620000,9.620000,9.620000,9.620000,8.507364,0
2009-01-12,9.320000,9.320000,9.320000,9.320000,8.242063,0
2009-01-13,9.270000,9.270000,9.270000,9.270000,8.197845,0
2009-01-14,8.970000,8.970000,8.970000,8.970000,7.932542,0
2009-01-15,9.050000,9.050000,9.050000,9.050000,8.003289,0
2009-01-16,9.150000,9.150000,9.150000,9.150000,8.091723,0
2009-01-20,8.620000,8.620000,8.620000,8.620000,7.623023,0
2009-01-21,9.000000,9.000000,9.000000,9.000000,7.959074,0
2009-01-22,8.820000,8.820000,8.820000,8.820000,7.799891,0
2009-01-23,8.860000,8.860000,8.860000,8.860000,7.835264,0
2009-01-26,8.940000,8.940000,8.940000,8.940000,7.906012,0
2009-01-27,9.010000,9.010000,9.010000,9.010000,7.967916,0
2009-01-28,9.280000,9.280000,9.280000,9.280000,8.206689,0
2009-01-29,8.970000,8.970000,8.970000,8.970000,7.932542,0
2009-01-30,8.810000,8.810000,8.810000,8.810000,7.791048,0
2009-02-02,8.770000,8.770000,8.770000,8.770000,7.755673,0
2009-02-03,8.880000,8.880000,8.880000,8.880000,7.852952,0
2009-02-04,8.880000,8.880000,8.880000,8.880000,7.852952,0
2009-02-05,8.950000,8.950000,8.950000,8.950000,7.914855,0
2009-02-06,9.250000,9.250000,9.250000,9.250000,8.180158,0
2009-02-09,9.250000,9.250000,9.250000,9.250000,8.180158,0
2009-02-10,8.880000,8.880000,8.880000,8.880000,7.852952,0
2009-02-11,8.910000,8.910000,8.910000,8.910000,7.879482,0
2009-02-12,8.910000,8.910000,8.910000,8.910000,7.879482,0
2009-02-13,8.840000,8.840000,8.840000,8.840000,7.817580,0
2009-02-17,8.400000,8.400000,8.400000,8.400000,7.428468,0
2009-02-18,8.370000,8.370000,8.370000,8.370000,7.401938,0
2009-02-19,8.290000,8.290000,8.290000,8.290000,7.331190,0
2009-02-20,8.270000,8.270000,8.270000,8.270000,7.313504,0
2009-02-23,7.950000,7.950000,7.950000,7.950000,7.030514,0
2009-02-24,8.250000,8.250000,8.250000,8.250000,7.295816,0
2009-02-25,8.130000,8.130000,8.130000,8.130000,7.189695,0
2009-02-26,8.070000,8.070000,8.070000,8.070000,7.136635,0
2009-02-27,7.980000,7.980000,7.980000,7.980000,7.057045,0
2009-03-02,7.570000,7.570000,7.570000,7.570000,6.694464,0
2009-03-03,7.570000,7.570000,7.570000,7.570000,6.694464,0
2009-03-04,7.820000,7.820000,7.820000,7.820000,6.915550,0
2009-03-05,7.820000,7.820000,7.820000,7.820000,6.915550,0
2009-03-06,7.520000,7.520000,7.520000,7.520000,6.650247,0
2009-03-09,7.490000,7.490000,7.490000,7.490000,6.623716,0
2009-03-10,7.910000,7.910000,7.910000,7.910000,6.995141,0
2009-03-11,7.950000,7.950000,7.950000,7.950000,7.030514,0
2009-03-12,8.200000,8.200000,8.200000,8.200000,7.251600,0
2009-03-13,8.220000,8.220000,8.220000,8.220000,7.269287,0
2009-03-16,8.210000,8.210000,8.210000,8.210000,7.260443,0
2009-03-17,8.380000,8.380000,8.380000,8.380000,7.410780,0
2009-03-18,8.590000,8.590000,8.590000,8.590000,7.596493,0
2009-03-19,8.610000,8.610000,8.610000,8.610000,7.614179,0
2009-03-20,8.420000,8.420000,8.420000,8.420000,7.446154,0
2009-03-23,8.950000,8.950000,8.950000,8.950000,7.914855,0
2009-03-24,8.790000,8.790000,8.790000,8.790000,7.773361,0
2009-03-25,8.810000,8.810000,8.810000,8.810000,7.791048,0
2009-03-26,9.030000,9.030000,9.030000,9.030000,7.985603,0
2009-03-27,8.820000,8.820000,8.820000,8.820000,7.799891,0
2009-03-30,8.460000,8.460000,8.460000,8.460000,7.481528,0
2009-03-31,8.620000,8.620000,8.620000,8.620000,7.623023,0
2009-04-01,8.740000,8.740000,8.740000,8.740000,7.729143,0
2009-04-02,9.110000,9.110000,9.110000,9.110000,8.056350,0
2009-04-03,9.290000,9.290000,9.290000,9.290000,8.215531,0
2009-04-06,9.160000,9.160000,9.160000,9.160000,8.100567,0
2009-04-07,8.890000,8.890000,8.890000,8.890000,7.861794,0
2009-04-08,9.000000,9.000000,9.000000,9.000000,7.959074,0
2009-04-09,9.390000,9.390000,9.390000,9.390000,8.303967,0
2009-04-13,9.480000,9.480000,9.480000,9.480000,8.383556,0
2009-04-14,9.300000,9.300000,9.300000,9.300000,8.224375,0
2009-04-15,9.480000,9.480000,9.480000,9.480000,8.383556,0
2009-04-16,9.570000,9.570000,9.570000,9.570000,8.463146,0
2009-04-17,9.620000,9.620000,9.620000,9.620000,8.507364,0
2009-04-20,9.140000,9.140000,9.140000,9.140000,8.082880,0
2009-04-21,9.380000,9.380000,9.380000,9.380000,8.295122,0
2009-04-22,9.330000,9.330000,9.330000,9.330000,8.250904,0
2009-04-23,9.490000,9.490000,9.490000,9.490000,8.392398,0
2009-04-24,9.740000,9.740000,9.740000,9.740000,8.613484,0
2009-04-27,9.500000,9.500000,9.500000,9.500000,8.401242,0
2009-04-28,9.480000,9.480000,9.480000,9.480000,8.383556,0
2009-04-29,9.740000,9.740000,9.740000,9.740000,8.613484,0
2009-04-30,9.740000,9.740000,9.740000,9.740000,8.613484,0
2009-05-01,9.800000,9.800000,9.800000,9.800000,8.666546,0
2009-05-04,10.270000,10.270000,10.270000,10.270000,9.082187,0
2009-05-05,10.180000,10.180000,10.180000,10.180000,9.002595,0
2009-05-06,10.400000,10.400000,10.400000,10.400000,9.197150,0
2009-05-07,10.150000,10.150000,10.150000,10.150000,8.976065,0
2009-05-08,10.530000,10.530000,10.530000,10.530000,9.312116,0
2009-05-11,10.300000,10.300000,10.300000,10.300000,9.108717,0
2009-05-12,10.310000,10.310000,10.310000,10.310000,9.117561,0
2009-05-13,9.920000,9.920000,9.920000,9.920000,8.772667,0
2009-05-14,10.040000,10.040000,10.040000,10.040000,8.878788,0
2009-05-15,9.920000,9.920000,9.920000,9.920000,8.772667,0
2009-05-18,10.320000,10.320000,10.320000,10.320000,9.126404,0
2009-05-19,10.370000,10.370000,10.370000,10.370000,9.170619,0
2009-05-20,10.400000,10.400000,10.400000,10.400000,9.197150,0
2009-05-21,10.250000,10.250000,10.250000,10.250000,9.064499,0
2009-05-22,10.250000,10.250000,10.250000,10.250000,9.064499,0
2009-05-26,10.500000,10.500000,10.500000,10.500000,9.285585,0
2009-05-27,10.340000,10.340000,10.340000,10.340000,9.144090,0
2009-05-28,10.490000,10.490000,10.490000,10.490000,9.276741,0
2009-05-29,10.730000,10.730000,10.730000,10.730000,9.488982,0
2009-06-01,11.060000,11.060000,11.060000,11.060000,9.780816,0
2009-06-02,11.090000,11.090000,11.090000,11.090000,9.807345,0
2009-06-03,10.820000,10.820000,10.820000,10.820000,9.568574,0
2009-06-04,10.990000,10.990000,10.990000,10.990000,9.718912,0
2009-06-05,10.910000,10.910000,10.910000,10.910000,9.648166,0
2009-06-08,10.840000,10.840000,10.840000,10.840000,9.586261,0
2009-06-09,10.940000,10.940000,10.940000,10.940000,9.674694,0
2009-06-10,10.960000,10.960000,10.960000,10.960000,9.692382,0
2009-06-11,11.050000,11.050000,11.050000,11.050000,9.771973,0
2009-06-12,11.030000,11.030000,11.030000,11.030000,9.754285,0
2009-06-15,10.690000,10.690000,10.690000,10.690000,9.453609,0
2009-06-16,10.520000,10.520000,10.520000,10.520000,9.303271,0
2009-06-17,10.420000,10.420000,10.420000,10.420000,9.214838,0
2009-06-18,10.440000,10.440000,10.440000,10.440000,9.232525,0
2009-06-19,10.490000,10.490000,10.490000,10.490000,9.276741,0
2009-06-22,10.070000,10.070000,10.070000,10.070000,8.905317,0
2009-06-23,10.150000,10.150000,10.150000,10.150000,8.976065,0
2009-06-24,10.250000,10.250000,10.250000,10.250000,9.064499,0
2009-06-25,10.430000,10.430000,10.430000,10.430000,9.223680,0
2009-06-26,10.470000,10.470000,10.470000,10.470000,9.259054,0
2009-06-29,10.530000,10.530000,10.530000,10.530000,9.312116,0
2009-06-30,10.470000,10.470000,10.470000,10.470000,9.259054,0
2009-07-01,10.550000,10.550000,10.550000,10.550000,9.329802,0
2009-07-02,10.260000,10.260000,10.260000,10.260000,9.073342,0
2009-07-06,10.190000,10.190000,10.190000,10.190000,9.011439,0
2009-07-07,9.970000,9.970000,9.970000,9.970000,8.816884,0
2009-07-08,9.890000,9.890000,9.890000,9.890000,8.746137,0
2009-07-09,9.970000,9.970000,9.970000,9.970000,8.816884,0
2009-07-10,9.930000,9.930000,9.930000,9.930000,8.781510,0
2009-07-13,10.090000,10.090000,10.090000,10.090000,8.923005,0
2009-07-14,10.180000,10.180000,10.180000,10.180000,9.002595,0
2009-07-15,10.510000,10.510000,10.510000,10.510000,9.294428,0
2009-07-16,10.620000,10.620000,10.620000,10.620000,9.391706,0
2009-07-17,10.610000,10.610000,10.610000,10.610000,9.382862,0
2009-07-20,10.830000,10.830000,10.830000,10.830000,9.577416,0
2009-07-21,10.870000,10.870000,10.870000,10.870000,9.612791,0
2009-07-22,10.870000,10.870000,10.870000,10.870000,9.612791,0
2009-07-23,11.120000,11.120000,11.120000,11.120000,9.833877,0
2009-07-24,11.170000,11.170000,11.170000,11.170000,9.878094,0
2009-07-27,11.210000,11.210000,11.210000,11.210000,9.913466,0
2009-07-28,11.150000,11.150000,11.150000,11.150000,9.860406,0
2009-07-29,11.000000,11.000000,11.000000,11.000000,9.727757,0
2009-07-30,11.210000,11.210000,11.210000,11.210000,9.913466,0
2009-07-31,11.310000,11.310000,11.310000,11.310000,10.001902,0
2009-08-03,11.580000,11.580000,11.580000,11.580000,10.240672,0
2009-08-04,11.630000,11.630000,11.630000,11.630000,10.284892,0
2009-08-05,11.650000,11.650000,11.650000,11.650000,10.302576,0
2009-08-06,11.570000,11.570000,11.570000,11.570000,10.231829,0
2009-08-07,11.660000,11.660000,11.660000,11.660000,10.311420,0
2009-08-10,11.590000,11.590000,11.590000,11.590000,10.249516,0
2009-08-11,11.470000,11.470000,11.470000,11.470000,10.143395,0
2009-08-12,11.580000,11.580000,11.580000,11.580000,10.240672,0
2009-08-13,11.700000,11.700000,11.700000,11.700000,10.346793,0
2009-08-14,11.570000,11.570000,11.570000,11.570000,10.231829,0
2009-08-17,11.190000,11.190000,11.190000,11.190000,9.895781,0
